;duracion_sistema;barcos_servidos;tasa_llegada_dias;gruas;rendimiento;ciclo
326;691,0877561464056;[10];3,0;2;25;326
327;1107,7629122477376;[10];3,0;2;25;327
328;1037,2540428707603;[10];3,0;2;25;328
329;775,3723594899503;[10];3,0;2;25;329
330;750,1658220547529;[10];3,0;2;25;330
331;692,80474623805;[10];3,0;2;25;331
332;885,894002098917;[10];3,0;2;25;332
333;386,1199884207116;[10];3,0;2;25;333
334;745,9856038228905;[10];3,0;2;25;334
335;783,547676761945;[10];3,0;2;25;335
336;767,9982945610209;[10];3,0;2;25;336
337;1116,488352575898;[10];3,0;2;25;337
338;467,97967707195556;[10];3,0;2;25;338
339;1013,707272814286;[10];3,0;2;25;339
340;845,3671696332779;[10];3,0;2;25;340
341;744,2823525094988;[10];3,0;2;25;341
342;995,723788734977;[10];3,0;2;25;342
343;744,2900995030913;[10];3,0;2;25;343
344;609,2461053053908;[10];3,0;2;25;344
345;863,7833012467339;[10];3,0;2;25;345
346;1021,0787062549402;[10];3,0;2;25;346
347;570,5893472572312;[10];3,0;2;25;347
348;1330,9164064882248;[10];3,0;2;25;348
349;625,6780093327475;[10];3,0;2;25;349
350;539,9586090134047;[10];3,0;2;25;350
351;884,0050979389137;[10];3,0;2;25;351
352;983,7022060886842;[10];3,0;2;25;352
353;731,718988235113;[10];3,0;2;25;353
354;368,0599724037935;[10];3,0;2;25;354
355;811,6756572993448;[10];3,0;2;25;355
356;811,9001564522673;[10];3,0;2;25;356
357;717,868334575047;[10];3,0;2;25;357
358;861,1306944976117;[10];3,0;2;25;358
359;1467,3419049256456;[10];3,0;2;25;359
360;636,8821528564529;[10];3,0;2;25;360
361;1066,12514669147;[10];3,0;2;25;361
362;862,8071042825327;[10];3,0;2;25;362
363;1129,347269662308;[10];3,0;2;25;363
364;623,3939040532034;[10];3,0;2;25;364
365;755,1134232178283;[10];3,0;2;25;365
366;492,59484655029166;[10];3,0;2;25;366
367;318,94346248724366;[10];3,0;2;25;367
368;801,0030656009797;[10];3,0;2;25;368
369;460,9798219426656;[10];3,0;2;25;369
370;441,6784349256128;[10];3,0;2;25;370
371;521,9105169703332;[10];3,0;2;25;371
372;411,27573136812765;[10];3,0;2;25;372
373;670,3809683701561;[10];3,0;2;25;373
374;763,6873103668968;[10];3,0;2;25;374
375;651,8900181440332;[10];3,0;2;25;375
376;767,3609693323054;[10];3,0;2;25;376
377;408,749969897602;[10];3,0;2;25;377
378;867,2355790632498;[10];3,0;2;25;378
379;508,00366416884407;[10];3,0;2;25;379
380;605,160871034343;[10];3,0;2;25;380
381;533,7330695827457;[10];3,0;2;25;381
382;431,48541375678997;[10];3,0;2;25;382
383;556,7284823770365;[10];3,0;2;25;383
384;632,3356903015081;[10];3,0;2;25;384
385;800,1064098620107;[10];3,0;2;25;385
386;338,99591890764657;[10];3,0;2;25;386
387;926,4953233940638;[10];3,0;2;25;387
388;649,24921743457;[10];3,0;2;25;388
389;578,0728520461355;[10];3,0;2;25;389
390;772,1957136836286;[10];3,0;2;25;390
391;988,9365670472814;[10];3,0;2;25;391
392;717,975330957409;[10];3,0;2;25;392
393;524,4861448195185;[10];3,0;2;25;393
394;708,4833595403081;[10];3,0;2;25;394
395;374,4927223566897;[10];3,0;2;25;395
396;1045,9781261326664;[10];3,0;2;25;396
397;819,9146444374624;[10];3,0;2;25;397
398;388,6225417374182;[10];3,0;2;25;398
399;572,0623769660125;[10];3,0;2;25;399
400;1352,1576049878333;[10];3,0;2;25;400
401;728,8775586610311;[10];3,0;2;25;401
402;708,5166556579729;[10];3,0;2;25;402
403;502,61377798598664;[10];3,0;2;25;403
404;409,78594778079497;[10];3,0;2;25;404
405;1149,1906463174098;[10];3,0;2;25;405
406;736,3948671252849;[10];3,0;2;25;406
407;417,89192578588177;[10];3,0;2;25;407
408;326,22233330149163;[10];3,0;2;25;408
409;460,6020352923701;[10];3,0;2;25;409
410;777,5203409052532;[10];3,0;2;25;410
411;719,5102976912916;[10];3,0;2;25;411
412;650,7346677266916;[10];3,0;2;25;412
413;886,1578627611175;[10];3,0;2;25;413
414;509,2154006320204;[10];3,0;2;25;414
415;578,0294816399617;[10];3,0;2;25;415
416;780,0848119761067;[10];3,0;2;25;416
417;389,8760971171196;[10];3,0;2;25;417
418;880,3751453244082;[10];3,0;2;25;418
419;636,6540835181652;[10];3,0;2;25;419
420;568,2876851123286;[10];3,0;2;25;420
421;673,208808101765;[10];3,0;2;25;421
422;872,3645110398443;[10];3,0;2;25;422
423;579,2791339100205;[10];3,0;2;25;423
424;580,0320459016735;[10];3,0;2;25;424
425;872,1162490522444;[10];3,0;2;25;425
426;455,6331786312172;[10];3,0;2;25;426
427;704,9007189982713;[10];3,0;2;25;427
428;1050,278839056592;[10];3,0;2;25;428
429;776,1113385829383;[10];3,0;2;25;429
430;1053,7890137491663;[10];3,0;2;25;430
431;566,5602775250444;[10];3,0;2;25;431
432;839,569501023677;[10];3,0;2;25;432
433;715,3954152300246;[10];3,0;2;25;433
434;657,5391530200814;[10];3,0;2;25;434
435;566,1937464052876;[10];3,0;2;25;435
436;780,9708617373145;[10];3,0;2;25;436
437;821,2111862903022;[10];3,0;2;25;437
438;886,6317644199972;[10];3,0;2;25;438
439;791,1326263287666;[10];3,0;2;25;439
440;610,1296313142076;[10];3,0;2;25;440
441;489,98617353860345;[10];3,0;2;25;441
442;766,2368419218105;[10];3,0;2;25;442
443;851,9701454496351;[10];3,0;2;25;443
444;807,7235311422423;[10];3,0;2;25;444
445;1241,4755336237486;[10];3,0;2;25;445
446;1214,3411349362698;[10];3,0;2;25;446
447;486,32522486660235;[10];3,0;2;25;447
448;833,3878811510339;[10];3,0;2;25;448
449;900,7466723613945;[10];3,0;2;25;449
450;813,1427953450914;[10];3,0;2;25;450
451;523,8812300284928;[10];3,0;2;25;451
452;603,7586863096254;[10];3,0;2;25;452
453;735,1572824644078;[10];3,0;2;25;453
454;755,9652884993432;[10];3,0;2;25;454
455;572,3254808902075;[10];3,0;2;25;455
456;726,2424160897787;[10];3,0;2;25;456
457;755,0877797334475;[10];3,0;2;25;457
458;671,2586081139369;[10];3,0;2;25;458
459;1030,3937919819425;[10];3,0;2;25;459
460;466,7221298035301;[10];3,0;2;25;460
461;644,9532160646156;[10];3,0;2;25;461
462;376,2374774166718;[10];3,0;2;25;462
463;584,2289948928737;[10];3,0;2;25;463
464;370,73302908325775;[10];3,0;2;25;464
465;839,5380262602447;[10];3,0;2;25;465
466;637,0030308203677;[10];3,0;2;25;466
467;713,9077387927852;[10];3,0;2;25;467
468;674,2557720386903;[10];3,0;2;25;468
469;1114,360455889986;[10];3,0;2;25;469
470;478,1138159234248;[10];3,0;2;25;470
471;544,4002484546633;[10];3,0;2;25;471
472;891,9847009363523;[10];3,0;2;25;472
473;546,3828100856213;[10];3,0;2;25;473
474;606,8050750734063;[10];3,0;2;25;474
475;504,57876783962615;[10];3,0;2;25;475
476;528,8298602979039;[10];3,0;2;25;476
477;485,1042624889153;[10];3,0;2;25;477
478;563,0933382548685;[10];3,0;2;25;478
479;384,1151884464846;[10];3,0;2;25;479
480;673,5505568543032;[10];3,0;2;25;480
481;1020,9882570056942;[10];3,0;2;25;481
482;582,121467607727;[10];3,0;2;25;482
483;463,81290497605875;[10];3,0;2;25;483
484;550,5939842523002;[10];3,0;2;25;484
485;600,2217552004553;[10];3,0;2;25;485
486;862,8371862947615;[10];3,0;2;25;486
487;596,9314389117328;[10];3,0;2;25;487
488;570,8283451800287;[10];3,0;2;25;488
489;530,1494838380473;[10];3,0;2;25;489
490;746,034327509312;[10];3,0;2;25;490
491;704,3467022289184;[10];3,0;2;25;491
