;id;llegada(ts);hora_navegacion_inicio(ts);tiempo_navegacion;inicio_servicio(ts);fin_servicio(ts);tiempo_espera;tiempo_servicio;tiempo_ocioso;tiempo_total_operacion;peso_total_operado;peso_x_hora;clases_contenedores;contenedores_carga;contenedores_descarga;contenedores_total;proporcion_carga;medio_llenos;peso_medio_llenos_total;peso_x_hora_medio_lleno;proporcion_medio_llenos;reparacion;buque_espero_T_F;grua_ocioso_T_F;ciclo
1219;10;6341,362602101801;6341,362602101801;0,5914670611837363;6341,729821566974;6398,009821566974;0,0;56,28;1136,5786293095844;56,64721946517329;15005,0;266,61;{np.str_('pesado'): 0.35, np.str_('liviano'): 0.32, np.str_('mediano'): 0.33};313;1094;1407;0,22;413;2658,0;106,32;0,29;0;False;True;121
1220;1;0,0;0,0;0,6484413231797035;0,3264771388417923;35,5664771388418;0,0;35,24;0,0;35,5664771388418;9627,0;273,18;{np.str_('pesado'): 0.37, np.str_('liviano'): 0.31, np.str_('mediano'): 0.31};188;693;881;0,21;248;1579,0;63,16;0,28;0;False;False;122
1221;2;2671,91712825643;2671,91712825643;0,8512808675318718;2672,3328541123956;2693,6928541123957;0,0;21,36;2636,350651117588;21,775725855965902;5682,0;266,01;{np.str_('liviano'): 0.33, np.str_('pesado'): 0.36, np.str_('mediano'): 0.31};134;400;534;0,25;164;1021,0;40,84;0,31;0;False;True;122
1222;3;5395,049975364146;5395,049975364146;0,6796360126337208;5395,437170539773;5416,117170539774;0,0;20,68;2701,3571212517504;21,067195175627603;5438,0;262,96;{np.str_('pesado'): 0.34, np.str_('liviano'): 0.32, np.str_('mediano'): 0.33};188;329;517;0,36;166;1003,0;40,12;0,32;0;False;True;122
1223;4;5412,354794801265;5412,354794801265;0,795224967865632;5412,804558748272;5464,284558748272;0,0;51,48;2718,661940688869;51,929763947006904;13544,0;263,09;{np.str_('liviano'): 0.32, np.str_('mediano'): 0.34, np.str_('pesado'): 0.34};163;1124;1287;0,13;399;2422,0;96,88;0,31;0;False;True;122
1224;5;6826,4685724956;6826,4685724956;0,5953209245611186;6826,874341891091;6870,2343418910905;0,0;43,36;1362,1840137473282;43,76576939549068;11270,0;259,92;{np.str_('mediano'): 0.34, np.str_('pesado'): 0.33, np.str_('liviano'): 0.34};331;753;1084;0,31;335;2025,0;81,0;0,31;0;False;True;122
1225;6;7180,406399551397;7180,406399551397;0,7387670557642244;7180,727153246268;7240,4871532462685;0,0;59,76;310,17205766030656;60,08075369487142;15270,5;255,53;{np.str_('pesado'): 0.32, np.str_('liviano'): 0.33, np.str_('mediano'): 0.35};316;1178;1494;0,21;481;3019,5;120,78;0,32;0;False;True;122
1226;7;7238,018108465668;7238,018108465668;0,4964703364695585;7238,319166199413;7283,639166199413;0,0;45,32;367,7837665745774;45,62105773374515;12360,0;272,73;{np.str_('liviano'): 0.31, np.str_('pesado'): 0.36, np.str_('mediano'): 0.34};600;533;1133;0,53;314;1981,0;79,24;0,28;0;False;True;122
1227;8;8367,008874878871;8367,008874878871;0,7934437232700007;8367,507586430145;8411,627586430146;0,0;44,12;1083,3697086794582;44,61871155127483;11302,0;256,17;{np.str_('liviano'): 0.34, np.str_('pesado'): 0.31, np.str_('mediano'): 0.35};452;651;1103;0,41;335;2060,0;82,4;0,3;0;False;True;122
1228;9;10282,106630105865;10282,106630105865;0,6308603812268494;10282,408329455342;10332,488329455342;0,0;50,08;1870,4790436757194;50,38169934947655;13201,5;263,61;{np.str_('pesado'): 0.33, np.str_('mediano'): 0.34, np.str_('liviano'): 0.33};141;1111;1252;0,11;367;2263,5;90,54;0,29;0;False;True;122
1229;10;11004,696296023565;11004,696296023565;0,6292806352081872;11004,961574044153;11050,349515491502;0,0;45,38794144734901;672,2079665682231;45,65321946793665;10558,5;259,55;{np.str_('liviano'): 0.33, np.str_('pesado'): 0.34, np.str_('mediano'): 0.33};133;884;1017;0,13;329;2058,5;82,34;0,32;1;False;True;122
1230;1;0,0;0,0;0,7877703777499029;0,3396277768161847;34,059627776816185;0,0;33,72;0,0;34,059627776816185;9044,5;268,22;{np.str_('mediano'): 0.36, np.str_('pesado'): 0.32, np.str_('liviano'): 0.31};285;558;843;0,34;230;1378,5;55,14;0,27;0;False;False;123
1231;2;112,6691501085106;112,6691501085106;0,64757286750901;113,0895129177277;160,52142602093906;0,0;47,43191310321136;78,60952233169442;47,85227591242845;12003,0;259,81;{np.str_('mediano'): 0.34, np.str_('pesado'): 0.32, np.str_('liviano'): 0.34};114;1041;1155;0,1;354;2120,0;84,8;0,31;1;False;True;123
1232;3;3157,573216680756;3157,573216680756;0,7548792973304275;3157,8697899535177;3209,9097899535177;0,0;52,04;2997,051790659817;52,3365732727616;13779,5;264,79;{np.str_('mediano'): 0.35, np.str_('pesado'): 0.33, np.str_('liviano'): 0.32};242;1059;1301;0,19;379;2411,5;96,46;0,29;0;False;True;123
1233;4;4293,190388553348;4293,190388553348;0,606919912779325;4293,566254979282;4344,686254979282;0,0;51,12;1083,2805985998307;51,495866425933855;13194,5;258,11;{np.str_('mediano'): 0.33, np.str_('liviano'): 0.33, np.str_('pesado'): 0.34};152;1126;1278;0,12;420;2612,5;104,5;0,33;0;False;True;123
1234;5;4335,273248023201;4335,273248023201;0,5842277097800792;4335,595198290131;4361,6751982901305;0,0;26,08;1125,363458069683;26,401950266929816;6875,0;263,61;{np.str_('liviano'): 0.34, np.str_('mediano'): 0.33, np.str_('pesado'): 0.33};129;523;652;0,2;180;1101,0;44,04;0,28;0;False;True;123
1235;6;5014,0722883679355;5014,0722883679355;0,572653951721518;5014,418300626423;5057,138300626423;0,0;42,72;652,3970900778049;43,06601225848772;11403,0;266,92;{np.str_('pesado'): 0.34, np.str_('mediano'): 0.33, np.str_('liviano'): 0.33};111;957;1068;0,1;301;1840,0;73,6;0,28;0;False;True;123
1236;7;6100,414399392249;6100,414399392249;0,6336125640864125;6100,816984964092;6131,936984964092;0,0;31,12;1043,2760987658257;31,522585571842683;8147,5;261,81;{np.str_('mediano'): 0.34, np.str_('liviano'): 0.32, np.str_('pesado'): 0.33};396;382;778;0,51;242;1489,5;59,58;0,31;0;False;True;123
1237;8;7309,124239546508;7309,124239546508;0,4573668588512404;7309,404394810139;7335,044394810139;0,0;25,64;1177,1872545824162;25,920155263631386;6900,0;269,11;{np.str_('mediano'): 0.33, np.str_('pesado'): 0.35, np.str_('liviano'): 0.32};164;477;641;0,26;187;1144,0;45,76;0,29;0;False;True;123
1238;9;8293,80532430762;8293,80532430762;0,915275033725858;8294,280306912015;8326,440306912014;0,0;32,16;958,76092949748;32,63498260439519;8427,0;262,03;{np.str_('pesado'): 0.31, np.str_('mediano'): 0.36, np.str_('liviano'): 0.32};407;397;804;0,51;231;1438,0;57,52;0,29;0;False;True;123
1239;10;8828,062318566526;8828,062318566526;0,6682294102990509;8828,4387026732;8877,5187026732;0,0;49,08;501,6220116545119;49,456384106673795;12629,0;257,31;{np.str_('liviano'): 0.34, np.str_('mediano'): 0.35, np.str_('pesado'): 0.31};133;1094;1227;0,11;382;2301,0;92,04;0,31;0;False;True;123
1240;1;0,0;0,0;0,8059339081068347;0,45300045512309;26,77300045512309;0,0;26,32;0,0;26,77300045512309;7135,5;271,11;{np.str_('liviano'): 0.31, np.str_('mediano'): 0.31, np.str_('pesado'): 0.38};171;487;658;0,26;193;1261,5;50,46;0,29;0;False;False;124
1241;2;353,70244663842146;353,70244663842146;0,7750525250011748;354,06693981771855;393,42693981771856;0,0;39,36;326,92944618329835;39,7244931792971;10241,5;260,2;{np.str_('pesado'): 0.32, np.str_('liviano'): 0.33, np.str_('mediano'): 0.34};476;508;984;0,48;291;1843,5;73,74;0,3;0;False;True;124
1242;3;1350,6578908513357;1350,6578908513357;0,6950218257190531;1351,1184659952385;1412,3584659952385;0,0;61,24;957,2309510336171;61,700575143902824;16043,5;261,98;{np.str_('pesado'): 0.34, np.str_('mediano'): 0.34, np.str_('liviano'): 0.33};362;1169;1531;0,24;471;2945,5;117,82;0,31;0;False;True;124
1243;4;1542,0055193796502;1542,0055193796502;0,9385636733560215;1542,4741559128227;1589,4741559128227;0,0;47,0;129,64705338441172;47,46863653317246;12521,0;266,4;{np.str_('mediano'): 0.31, np.str_('liviano'): 0.33, np.str_('pesado'): 0.36};226;949;1175;0,19;353;2276,0;91,04;0,3;0;False;True;124
1244;5;2974,13891629164;2974,13891629164;0,9604892344488165;2974,6113589248844;3024,8913589248846;0,0;50,28;1384,6647603788172;50,752442633244755;13162,5;261,78;{np.str_('mediano'): 0.35, np.str_('pesado'): 0.33, np.str_('liviano'): 0.32};505;752;1257;0,4;400;2485,5;99,42;0,32;0;False;True;124
1245;6;3399,530354547294;3399,530354547294;0,6324356567167964;3399,797730926543;3459,5177309265428;0,0;59,72;374,6389956224093;59,98737637924887;15435,5;258,46;{np.str_('liviano'): 0.34, np.str_('mediano'): 0.33, np.str_('pesado'): 0.33};465;1028;1493;0,31;472;2918,5;116,74;0,32;0;False;True;124
1246;7;4905,057059973841;4905,057059973841;0,6358356885027041;4905,507018271662;4947,187018271662;0,0;41,68;1445,5393290472985;42,12995829782085;11079,5;265,82;{np.str_('pesado'): 0.34, np.str_('liviano'): 0.32, np.str_('mediano'): 0.34};107;935;1042;0,1;296;1918,5;76,74;0,28;0;False;True;124
1247;8;6632,74369172618;6632,74369172618;0,6723766627663915;6633,191384323848;6690,234367478319;0,0;57,04298315447103;1685,5566734545182;57,490675752138486;14104,5;255,52;{np.str_('pesado'): 0.33, np.str_('liviano'): 0.35, np.str_('mediano'): 0.32};381;999;1380;0,28;438;2769,5;110,78;0,32;1;False;True;124
1248;10;7089,094616934854;7089,094616934854;0,853107239675506;7089,520372419245;7105,960372419245;0,0;16,44;398,8602494565348;16,86575548439123;4422,5;269,01;{np.str_('pesado'): 0.37, np.str_('mediano'): 0.31, np.str_('liviano'): 0.32};164;247;411;0,4;128;775,5;31,02;0,31;0;False;True;124
1249;9;7079,409257702186;7079,409257702186;0,5439925080461292;7079,715199383341;7130,795199383341;0,0;51,08;389,1748902238669;51,3859416811556;13150,5;257,45;{np.str_('mediano'): 0.34, np.str_('liviano'): 0.34, np.str_('pesado'): 0.32};404;873;1277;0,32;391;2367,5;94,7;0,31;0;False;True;124
1250;1;0,0;0,0;0,5600475481579335;0,3632025741370045;38,20320257413701;0,0;37,84;0,0;38,20320257413701;9928,5;262,38;{np.str_('pesado'): 0.33, np.str_('liviano'): 0.32, np.str_('mediano'): 0.34};144;802;946;0,15;298;1805,5;72,22;0,32;0;False;False;125
1251;2;2,508420291898091;2,508420291898091;0,5445860625790275;2,778949884141009;70,97894988414102;0,0;68,2;2,508420291898091;68,47052959224293;17592,0;257,95;{np.str_('pesado'): 0.32, np.str_('liviano'): 0.34, np.str_('mediano'): 0.34};583;1122;1705;0,34;533;3227,0;129,08;0,31;0;False;True;125
1252;3;1798,6942936193138;1798,6942936193138;0,8626627583178742;1799,1191969207343;1846,9991969207344;0,0;47,88;1727,7153437351728;48,30490330142061;12796,5;267,26;{np.str_('pesado'): 0.35, np.str_('mediano'): 0.31, np.str_('liviano'): 0.33};329;868;1197;0,27;354;2140,5;85,62;0,3;0;False;True;125
1253;4;2530,1071058494454;2530,1071058494454;0,793807898146202;2530,574887453733;2559,934887453733;0,0;29,36;683,1079089287109;29,827781604287793;7951,5;270,83;{np.str_('pesado'): 0.35, np.str_('mediano'): 0.34, np.str_('liviano'): 0.31};268;466;734;0,37;212;1307,5;52,3;0,29;0;False;True;125
1254;5;3336,285589415083;3336,285589415083;0,6426231598840393;3336,6676653620325;3376,9876653620327;0,0;40,32;776,3507019613498;40,70207594694966;10780,5;267,37;{np.str_('liviano'): 0.32, np.str_('pesado'): 0.34, np.str_('mediano'): 0.34};487;521;1008;0,48;292;1784,5;71,38;0,29;0;False;True;125
1255;6;3488,872609204592;3488,872609204592;0,6330840981258259;3489,324765217908;3524,244765217908;0,0;34,92;111,88494384255955;35,372156013315816;9032,5;258,66;{np.str_('mediano'): 0.34, np.str_('pesado'): 0.34, np.str_('liviano'): 0.32};443;430;873;0,51;288;1850,5;74,02;0,33;0;False;True;125
1256;7;5575,071141906503;5575,071141906503;0,9278166213367203;5575,517079209575;5617,0370792095755;0,0;41,52;2050,826376688595;41,96593730307268;10655,0;256,62;{np.str_('mediano'): 0.35, np.str_('liviano'): 0.33, np.str_('pesado'): 0.32};378;660;1038;0,36;325;2058,0;82,32;0,31;0;False;True;125
1257;8;6301,918226052882;6301,918226052882;0,8591971941654494;6302,373847721402;6347,2000347482435;0,0;44,8261870268414;684,8811468433069;45,28180869536118;9851,5;263,97;{np.str_('pesado'): 0.35, np.str_('liviano'): 0.33, np.str_('mediano'): 0.32};429;504;933;0,46;282;1796,5;71,86;0,3;1;False;True;125
1258;9;6329,024861923417;6329,024861923417;0,6176392201643957;6329,442018456784;6368,802018456784;0,0;39,36;711,9877827138416;39,777156533366906;9978,5;253,52;{np.str_('liviano'): 0.37, np.str_('pesado'): 0.32, np.str_('mediano'): 0.31};449;535;984;0,46;304;1835,5;73,42;0,31;0;False;True;125
1259;10;7518,826512758765;7518,826512758765;0,8762983671514194;7519,235079656787;7559,472491748252;0,0;40,237412091464634;1150,0244943019807;40,64597898948705;8945,5;262,49;{np.str_('pesado'): 0.34, np.str_('mediano'): 0.32, np.str_('liviano'): 0.35};495;357;852;0,58;247;1498,5;59,94;0,29;1;False;True;125
1260;1;0,0;0,0;0,6342318579170538;0,3848380280224415;42,5279674180047;0,0;42,143129389982256;0,0;42,5279674180047;9922,0;256,78;{np.str_('mediano'): 0.35, np.str_('pesado'): 0.32, np.str_('liviano'): 0.33};437;529;966;0,45;308;1880,0;75,2;0,32;1;False;False;126
1261;2;354,83077058987203;354,83077058987203;0,7557888918675731;355,2538636800527;409,07718762808105;0,0;53,82332394802835;312,3028031718673;54,24641703820902;13664,0;260,96;{np.str_('pesado'): 0.34, np.str_('liviano'): 0.33, np.str_('mediano'): 0.33};301;1008;1309;0,23;395;2507,0;100,28;0,3;1;False;True;126
1262;3;379,681113708882;379,681113708882;0,7832614533360692;380,0584901186136;434,13849011861356;0,0;54,08;337,15314629087726;54,45737640973158;14350,5;265,36;{np.str_('mediano'): 0.31, np.str_('liviano'): 0.34, np.str_('pesado'): 0.34};338;1014;1352;0,25;392;2337,5;93,5;0,29;0;False;True;126
1263;4;394,4933846586647;409,07718762808105;0,6244583945290348;409,4775883328153;452,2775883328153;14,583802969416354;42,8;0,0;57,7842036741506;11060,5;258,42;{np.str_('mediano'): 0.33, np.str_('pesado'): 0.31, np.str_('liviano'): 0.35};294;776;1070;0,27;318;1869,5;74,78;0,3;0;True;False;126
1264;6;826,1413048542765;826,1413048542765;0,5842711898436861;826,4551793926433;842,5351793926434;0,0;16,08;373,86371652146124;16,393874538366845;4280,0;266,17;{np.str_('mediano'): 0.34, np.str_('pesado'): 0.35, np.str_('liviano'): 0.31};183;219;402;0,46;121;761,0;30,44;0,3;0;False;True;126
1265;5;814,4968910163725;814,4968910163725;0,44318165323907455;814,762460907742;859,802460907742;0,0;45,04;362,2193026835572;45,30556989136949;11952,0;265,36;{np.str_('liviano'): 0.3, np.str_('pesado'): 0.33, np.str_('mediano'): 0.36};376;750;1126;0,33;337;2152,0;86,08;0,3;0;False;True;126
1266;7;840,4565556232171;842,5351793926434;0,5616093715658126;842,8446925928314;910,3246925928314;2,078623769426258;67,48;0,0;69,86813696961428;17799,0;263,77;{np.str_('mediano'): 0.3, np.str_('liviano'): 0.34, np.str_('pesado'): 0.35};494;1193;1687;0,29;506;3097,0;123,88;0,3;0;True;False;126
1267;8;1395,128694561543;1395,128694561543;0,8094420397610076;1395,6252517626917;1450,8252517626918;0,0;55,2;484,80400196871153;55,696557201148835;14478,5;262,29;{np.str_('pesado'): 0.33, np.str_('mediano'): 0.33, np.str_('liviano'): 0.35};591;789;1380;0,43;394;2371,5;94,86;0,29;0;False;True;126
1268;9;1573,0473700348034;1573,0473700348034;0,45820385457139406;1573,3020681563544;1611,2620681563544;0,0;37,96;122,22211827211163;38,21469812155101;9778,0;257,59;{np.str_('pesado'): 0.32, np.str_('liviano'): 0.32, np.str_('mediano'): 0.36};378;571;949;0,4;312;1925,0;77,0;0,33;0;False;True;126
1269;10;4296,794148841083;4296,794148841083;0,5725187074187446;4297,181896794507;4355,501896794507;0,0;58,32;2685,532080684729;58,70774795342368;15269,0;261,81;{np.str_('liviano'): 0.36, np.str_('pesado'): 0.34, np.str_('mediano'): 0.3};527;931;1458;0,36;412;2580,0;103,2;0,28;0;False;True;126
1270;1;0,0;0,0;0,5814560810873084;0,29946809109947914;39,099468091099475;0,0;38,8;0,0;39,099468091099475;9989,0;257,45;{np.str_('pesado'): 0.33, np.str_('mediano'): 0.33, np.str_('liviano'): 0.34};600;370;970;0,62;309;1859,0;74,36;0,32;0;False;False;127
1271;2;76,66297943472502;76,66297943472502;0,6941997678022871;77,12182535633494;131,96035145031016;0,0;54,838526093975226;37,56351134362554;55,29737201558514;12618,5;260,07;{np.str_('pesado'): 0.32, np.str_('mediano'): 0.34, np.str_('liviano'): 0.34};510;703;1213;0,42;358;2140,5;85,62;0,3;1;False;True;127
1272;3;715,1387697319503;715,1387697319503;0,5959178155334088;715,5478971048336;777,2278971048336;0,0;61,68;583,1784182816402;62,08912737288324;16000,5;259,41;{np.str_('pesado'): 0.32, np.str_('mediano'): 0.34, np.str_('liviano'): 0.35};451;1091;1542;0,29;445;2715,5;108,62;0,29;0;False;True;127
1273;4;2488,241143355658;2488,241143355658;0,6266667446724551;2488,5862105516467;2554,2662105516465;0,0;65,68;1711,0132462508245;66,02506719598841;17290,5;263,25;{np.str_('mediano'): 0.35, np.str_('pesado'): 0.33, np.str_('liviano'): 0.32};544;1098;1642;0,33;484;3021,5;120,86;0,29;0;False;True;127
1274;5;3282,5894785231603;3282,5894785231603;0,734703012733998;3282,8480382569082;3333,2080382569084;0,0;50,36;728,3232679715138;50,61855973374804;13683,5;271,71;{np.str_('mediano'): 0.34, np.str_('liviano'): 0.31, np.str_('pesado'): 0.35};552;707;1259;0,44;350;2202,5;88,1;0,28;0;False;True;127
1275;6;3379,7299955104813;3379,7299955104813;0,6196706587306093;3380,1299282779455;3436,7699282779454;0,0;56,64;46,521957253572964;57,03993276746405;14686,5;259,3;{np.str_('pesado'): 0.32, np.str_('liviano'): 0.34, np.str_('mediano'): 0.34};435;981;1416;0,31;411;2540,5;101,62;0,29;0;False;True;127
1276;7;3560,0602703091154;3560,0602703091154;0,536888626652685;3560,429850025795;3598,983679011182;0,0;38,55382898538701;123,29034203116998;38,92340870206681;9029,0;263,08;{np.str_('pesado'): 0.34, np.str_('mediano'): 0.33, np.str_('liviano'): 0.33};333;525;858;0,39;263;1637,0;65,48;0,31;1;False;True;127
1277;8;5454,47015351188;5454,47015351188;0,5748054928057464;5454,776697204032;5494,656697204032;0,0;39,88;1855,486474500698;40,186543692151645;10190,0;255,52;{np.str_('liviano'): 0.35, np.str_('pesado'): 0.31, np.str_('mediano'): 0.34};206;791;997;0,21;303;1831,0;73,24;0,3;0;False;True;127
1278;9;6970,69721750446;6970,69721750446;0,5952624318191422;6970,983099547137;7019,823099547137;0,0;48,84;1476,0405203004284;49,125882042676494;12720,5;260,45;{np.str_('pesado'): 0.34, np.str_('liviano'): 0.33, np.str_('mediano'): 0.33};453;768;1221;0,37;391;2454,5;98,18;0,32;0;False;True;127
1279;10;8278,382024673654;8278,382024673654;0,6678895708279868;8278,725694280673;8330,005694280673;0,0;51,28;1258,5589251265174;51,62366960701911;13374,0;260,8;{np.str_('pesado'): 0.33, np.str_('mediano'): 0.33, np.str_('liviano'): 0.34};274;1008;1282;0,21;379;2296,0;91,84;0,3;0;False;True;127
1280;1;0,0;0,0;0,5577392558662198;0,34553378922805694;46,425533789228055;0,0;46,08;0,0;46,425533789228055;11881,5;257,85;{np.str_('mediano'): 0.34, np.str_('liviano'): 0.34, np.str_('pesado'): 0.32};229;923;1152;0,2;353;2224,5;88,98;0,31;0;False;False;128
1281;2;766,7118254938147;766,7118254938147;0,5853162930292771;766,9920983789276;816,6572151001266;0,0;49,66511672119893;720,2862917045866;49,94538960631189;12226,5;262,82;{np.str_('liviano'): 0.33, np.str_('pesado'): 0.34, np.str_('mediano'): 0.32};459;704;1163;0,39;356;2226,5;89,06;0,31;1;False;True;128
1282;3;1529,8512895716894;1529,8512895716894;0,555395931219439;1530,1091715572231;1573,5891715572232;0,0;43,48;713,1940744715629;43,737881985533704;11497,5;264,43;{np.str_('mediano'): 0.34, np.str_('pesado'): 0.34, np.str_('liviano'): 0.33};478;609;1087;0,44;317;1985,5;79,42;0,29;0;False;True;128
1283;4;1633,3557124840613;1633,3557124840613;0,6745310088390458;1633,6594731183316;1681,0194731183315;0,0;47,36;59,76654092683816;47,66376063427015;12841,0;271,14;{np.str_('pesado'): 0.38, np.str_('liviano'): 0.32, np.str_('mediano'): 0.3};273;911;1184;0,23;338;2201,0;88,04;0,29;0;False;True;128
1284;5;1975,645557057076;1975,645557057076;0,8678859212160718;1976,104571570447;2023,13880835527;0,0;47,03423678482298;294,6260839387446;47,493251298193854;11839,0;257,59;{np.str_('mediano'): 0.32, np.str_('liviano'): 0.36, np.str_('pesado'): 0.31};228;921;1149;0,2;328;1962,0;78,48;0,29;1;False;True;128
1285;6;3247,169824804109;3247,169824804109;0,639359507990727;3247,4793627858357;3296,6793627858356;0,0;49,2;1224,031016448839;49,50953798172668;12455,0;253,15;{np.str_('pesado'): 0.32, np.str_('liviano'): 0.37, np.str_('mediano'): 0.32};519;711;1230;0,42;380;2328,0;93,12;0,31;0;False;True;128
1286;7;6003,238653708774;6003,238653708774;0,7507352601768984;6003,7092728581865;6055,211734027994;0,0;51,50246116980713;2706,5592909229385;51,97308031921966;13007,5;260,78;{np.str_('liviano'): 0.34, np.str_('pesado'): 0.33, np.str_('mediano'): 0.34};378;869;1247;0,3;377;2298,5;91,94;0,3;1;False;True;128
1287;8;6543,179965031278;6543,179965031278;0,6319271141701761;6543,508434545714;6591,999112103615;0,0;48,490677557899836;487,968231003284;48,81914707233682;10568,5;258,02;{np.str_('mediano'): 0.32, np.str_('pesado'): 0.33, np.str_('liviano'): 0.35};128;896;1024;0,12;321;1972,5;78,9;0,31;1;False;True;128
1288;9;6956,8283578002265;6956,8283578002265;0,620929461113592;6957,26354611506;7005,34354611506;0,0;48,08;364,8292456966119;48,51518831483372;12545,5;260,93;{np.str_('pesado'): 0.32, np.str_('mediano'): 0.33, np.str_('liviano'): 0.35};332;870;1202;0,28;340;2045,5;81,82;0,28;0;False;True;128
1289;10;7921,065920657307;7921,065920657307;0,7607712220368811;7921,369090108234;7961,009090108234;0,0;39,64;915,722374542247;39,94316945092669;10490,5;264,64;{np.str_('pesado'): 0.34, np.str_('mediano'): 0.33, np.str_('liviano'): 0.33};136;855;991;0,14;302;1843,5;73,74;0,3;0;False;True;128
1290;1;0,0;0,0;0,45560308547489536;0,2599306915109028;35,499930691510905;0,0;35,24;0,0;35,499930691510905;9002,5;255,46;{np.str_('pesado'): 0.32, np.str_('mediano'): 0.34, np.str_('liviano'): 0.34};553;328;881;0,63;275;1781,5;71,26;0,31;0;False;False;129
1291;2;804,1065890055745;804,1065890055745;0,539493551070784;804,3837618649039;848,1437618649039;0,0;43,76;768,6066583140636;44,03717285932942;11514,0;263,12;{np.str_('mediano'): 0.33, np.str_('liviano'): 0.33, np.str_('pesado'): 0.34};426;668;1094;0,39;321;2033,0;81,32;0,29;0;False;True;129
1292;3;2506,2917010171473;2506,2917010171473;0,5922536150112241;2506,6278235410564;2562,9478235410566;0,0;56,32;1658,1479391522435;56,65612252390929;14731,5;261,57;{np.str_('pesado'): 0.33, np.str_('liviano'): 0.33, np.str_('mediano'): 0.34};312;1096;1408;0,22;426;2666,5;106,66;0,3;0;False;True;129
1293;4;3260,961277144881;3260,961277144881;0,8364654750251663;3261,4298458549733;3327,1509125998523;0,0;65,72106674487902;698,0134536038245;66,18963545497127;17042,0;263,64;{np.str_('mediano'): 0.33, np.str_('pesado'): 0.34, np.str_('liviano'): 0.33};431;1185;1616;0,27;481;2992,0;119,68;0,3;1;False;True;129
1294;5;3466,133158881711;3466,133158881711;0,6487519867350537;3466,4339098281093;3524,073909828109;0,0;57,64;138,9822462818588;57,94075094639811;15278,0;265,06;{np.str_('liviano'): 0.33, np.str_('pesado'): 0.34, np.str_('mediano'): 0.33};462;979;1441;0,32;419;2606,0;104,24;0,29;0;False;True;129
1295;6;3656,504436368601;3656,504436368601;0,5458339440712348;3656,762022317643;3713,6820223176433;0,0;56,92;132,43052654049188;57,17758594904217;14801,0;260,03;{np.str_('liviano'): 0.33, np.str_('pesado'): 0.32, np.str_('mediano'): 0.35};291;1132;1423;0,2;437;2713,0;108,52;0,31;0;False;True;129
1296;7;4619,247426223032;4619,247426223032;0,6838315733097722;4619,737376693407;4651,977376693407;0,0;32,24;905,5654039053884;32,729950470375115;8166,0;253,29;{np.str_('mediano'): 0.34, np.str_('pesado'): 0.32, np.str_('liviano'): 0.34};579;227;806;0,72;270;1634,0;65,36;0,33;0;False;True;129
1297;8;5264,000444740693;5264,000444740693;0,597812983999624;5264,300481346742;5304,420481346742;0,0;40,12;612,023068047286;40,42003660604951;10707,0;266,87;{np.str_('liviano'): 0.32, np.str_('pesado'): 0.34, np.str_('mediano'): 0.34};551;452;1003;0,55;282;1823,0;72,92;0,28;0;False;True;129
1298;9;5727,680066813268;5727,680066813268;0,876394165097982;5728,173856125491;5768,49385612549;0,0;40,32;423,259585466526;40,81378931222207;10176,0;252,38;{np.str_('liviano'): 0.39, np.str_('pesado'): 0.32, np.str_('mediano'): 0.29};593;415;1008;0,59;307;1834,0;73,36;0,3;0;False;True;129
1299;10;5759,9788332206135;5759,9788332206135;0,7313069321494023;5760,274917420097;5804,474917420097;0,0;44,2;455,5583518738713;44,49608419948345;11825,5;267,55;{np.str_('liviano'): 0.31, np.str_('mediano'): 0.32, np.str_('pesado'): 0.36};389;716;1105;0,35;337;2171,5;86,86;0,3;0;False;True;129
1300;1;0,0;0,0;0,7286892578063573;0,2513165685331935;23,171316568533197;0,0;22,92;0,0;23,171316568533197;5998,0;261,69;{np.str_('mediano'): 0.35, np.str_('pesado'): 0.32, np.str_('liviano'): 0.33};174;399;573;0,3;174;1045,0;41,8;0,3;0;False;False;130
1301;2;779,5081258726142;779,5081258726142;0,9308402556151685;779,9799485464133;835,6016541357646;0,0;55,621705589351386;756,336809304081;56,09352826315046;12578,5;263,81;{np.str_('mediano'): 0.34, np.str_('liviano'): 0.33, np.str_('pesado'): 0.33};546;646;1192;0,46;353;2159,5;86,38;0,3;1;False;True;130
1302;3;1330,9525878913894;1330,9525878913894;0,614713914050209;1331,378307788494;1369,6180995292932;0,0;38,23979174079907;495,35093375562474;38,66551163790382;8911,0;254,02;{np.str_('pesado'): 0.31, np.str_('mediano'): 0.34, np.str_('liviano'): 0.35};434;443;877;0,49;274;1682,0;67,28;0,31;1;False;True;130
1303;4;1384,3037035026323;1384,3037035026323;0,693238456653284;1384,607482476182;1422,8350578238199;0,0;38,227575347637924;14,685603973339084;38,531354321187564;8871,5;257,29;{np.str_('liviano'): 0.32, np.str_('mediano'): 0.36, np.str_('pesado'): 0.32};224;638;862;0,26;276;1696,5;67,86;0,32;1;False;True;130
1304;5;2837,593374011633;2837,593374011633;0,6156437118528266;2837,8987592664525;2889,4987592664525;0,0;51,6;1414,758316187813;51,90538525481952;13246,0;256,71;{np.str_('mediano'): 0.34, np.str_('pesado'): 0.31, np.str_('liviano'): 0.35};279;1011;1290;0,22;386;2323,0;92,92;0,3;0;False;True;130
